Date,State,District,Confirmed,Active,Recovered,Deaths
2020-05-20,Tamil Nadu,Nagapattinam,51,6,45,0
2020-05-20,Tamil Nadu,Namakkal,77,0,77,0
2020-05-20,Tamil Nadu,Nilgiris,14,2,12,0
2020-05-20,Tamil Nadu,Perambalur,139,48,91,0
2020-05-20,Tamil Nadu,Pudukkottai,13,7,6,0
2020-05-20,Tamil Nadu,Ramanathapuram,39,17,21,1
2020-05-20,Tamil Nadu,Ranipet,84,26,58,0
2020-05-20,Tamil Nadu,Salem,49,14,35,0
2020-05-20,Tamil Nadu,Sivaganga,26,13,13,0
2020-05-20,Tamil Nadu,Tenkasi,75,27,48,0
2020-05-20,Tamil Nadu,Thanjavur,76,10,66,0
2020-05-20,Tamil Nadu,Theni,92,47,44,1
2020-05-20,Tamil Nadu,Thiruvallur,594,396,191,7
2020-05-20,Tamil Nadu,Thiruvarur,32,2,30,0
2020-05-20,Tamil Nadu,Thoothukkudi,112,81,29,2
2020-05-20,Tamil Nadu,Tiruchirappalli,68,2,66,0
2020-05-20,Tamil Nadu,Tirunelveli,243,164,78,1
2020-05-20,Tamil Nadu,Tirupathur,29,7,22,0
2020-05-20,Tamil Nadu,Tiruppur,114,0,114,0
2020-05-20,Tamil Nadu,Tiruvannamalai,165,115,50,0
2020-05-20,Tamil Nadu,Vellore,35,8,26,1
2020-05-20,Tamil Nadu,Viluppuram,319,39,278,2
2020-05-20,Tamil Nadu,Virudhunagar,61,24,37,0
2020-05-20,Tripura,Dhalai,162,48,114,0
2020-05-20,Tripura,Gomati,2,1,1,0
2020-05-20,Tripura,Khowai,1,1,0,0
2020-05-20,Tripura,North Tripura,4,3,1,0
2020-05-20,Tripura,Sipahijala,0,0,0,0
2020-05-20,Tripura,South Tripura,0,0,0,0
2020-05-20,Tripura,Unokoti,0,0,0,0
2020-05-20,Tripura,West Tripura,0,0,0,0
2020-05-20,Uttar Pradesh,Agra,836,184,625,27
2020-05-20,Uttar Pradesh,Aligarh,99,38,53,8
2020-05-20,Uttar Pradesh,Ambedkar Nagar,22,22,0,0
2020-05-20,Uttar Pradesh,Amethi,26,22,4,0
2020-05-20,Uttar Pradesh,Amroha,35,5,29,1
2020-05-20,Uttar Pradesh,Auraiya,20,8,12,0
2020-05-20,Uttar Pradesh,Ayodhya,28,27,1,0
2020-05-20,Uttar Pradesh,Azamgarh,15,5,9,1
2020-05-20,Uttar Pradesh,Baghpat,27,7,20,0
2020-05-20,Uttar Pradesh,Bahraich,63,39,24,0
2020-05-20,Uttar Pradesh,Ballia,13,13,0,0
2020-05-20,Uttar Pradesh,Balrampur,32,31,1,0
2020-05-20,Uttar Pradesh,Banda,21,1,20,0
2020-05-20,Uttar Pradesh,Barabanki,79,77,2,0
2020-05-20,Uttar Pradesh,Bareilly,26,15,10,1
2020-05-20,Uttar Pradesh,Basti,104,72,30,2
2020-05-20,Uttar Pradesh,Bhadohi,9,6,3,0
2020-05-20,Uttar Pradesh,Bijnor,58,16,41,1
2020-05-20,Uttar Pradesh,Budaun,17,0,17,0
2020-05-20,Uttar Pradesh,Bulandshahr,96,34,61,1
2020-05-20,Uttar Pradesh,Chandauli,15,15,0,0
2020-05-20,Uttar Pradesh,Chitrakoot,16,8,8,0
2020-05-20,Uttar Pradesh,Deoria,25,22,3,0
2020-05-20,Uttar Pradesh,Etah,13,3,9,1
2020-05-20,Uttar Pradesh,Etawah,19,17,2,0
2020-05-20,Uttar Pradesh,Farrukhabad,20,20,0,0
2020-05-20,Uttar Pradesh,Fatehpur,24,20,4,0
2020-05-20,Uttar Pradesh,Firozabad,204,18,181,5
2020-05-20,Uttar Pradesh,Gautam Buddha Nagar,302,91,206,5
2020-05-20,Uttar Pradesh,Ghaziabad,199,46,151,2
2020-05-20,Uttar Pradesh,Ghazipur,49,42,7,0
2020-05-20,Uttar Pradesh,Gonda,36,22,14,0
2020-05-20,Uttar Pradesh,Gorakhpur,27,23,3,1
2020-05-20,Uttar Pradesh,Hamirpur,2,1,1,0
2020-05-20,Uttar Pradesh,Hapur,87,44,42,1
2020-05-20,Uttar Pradesh,Hardoi,20,18,2,0
2020-05-20,Uttar Pradesh,Hathras,20,11,9,0
2020-05-20,Uttar Pradesh,Jalaun,41,25,14,2
2020-05-20,Uttar Pradesh,Jaunpur,31,21,10,0
2020-05-20,Uttar Pradesh,Jhansi,30,8,18,4
2020-05-20,Uttar Pradesh,Kannauj,26,19,7,0
2020-05-20,Uttar Pradesh,Kanpur Dehat,7,5,1,1
2020-05-20,Uttar Pradesh,Kanpur Nagar,318,22,288,8
2020-05-20,Uttar Pradesh,Kasganj,13,10,3,0
2020-05-20,Uttar Pradesh,Kaushambi,33,31,2,0
2020-05-20,Uttar Pradesh,Kushinagar,7,4,2,1
2020-05-20,Uttar Pradesh,Lakhimpur Kheri,40,35,5,0
2020-05-20,Uttar Pradesh,Lalitpur,1,0,0,1
2020-05-20,Uttar Pradesh,Lucknow,308,75,232,1
2020-05-20,Uttar Pradesh,Maharajganj,23,16,7,0
2020-05-20,Uttar Pradesh,Mahoba,3,0,2,1
2020-05-20,Uttar Pradesh,Mainpuri,24,14,8,2
2020-05-20,Uttar Pradesh,Mathura,57,16,37,4
2020-05-20,Uttar Pradesh,Mau,4,3,1,0
2020-05-20,Uttar Pradesh,Meerut,337,132,184,21
2020-05-20,Uttar Pradesh,Mirzapur,24,15,9,0
2020-05-20,Uttar Pradesh,Moradabad,170,38,121,11
2020-05-20,Uttar Pradesh,Muzaffarnagar,34,9,25,0
2020-05-20,Uttar Pradesh,Pilibhit,32,28,4,0
2020-05-20,Uttar Pradesh,Pratapgarh,56,43,12,1
2020-05-20,Uttar Pradesh,Prayagraj,58,40,15,3
2020-05-20,Uttar Pradesh,Rae Bareli,58,11,47,0
2020-05-20,Uttar Pradesh,Rampur,94,71,23,0
2020-05-20,Uttar Pradesh,Saharanpur,218,28,190,0
2020-05-20,Uttar Pradesh,Sambhal,57,36,21,0
2020-05-20,Uttar Pradesh,Sant Kabir Nagar,46,17,25,4
2020-05-20,Uttar Pradesh,Shahjahanpur,11,10,1,0
2020-05-20,Uttar Pradesh,Shamli,37,9,28,0
2020-05-20,Uttar Pradesh,Shravasti,22,16,5,1
2020-05-20,Uttar Pradesh,Siddharthnagar,51,32,19,0
2020-05-20,Uttar Pradesh,Sitapur,34,13,21,0
2020-05-20,Uttar Pradesh,Sonbhadra,3,3,0,0
2020-05-20,Uttar Pradesh,Sultanpur,28,24,4,0
2020-05-20,Uttar Pradesh,Unnao,11,7,4,0
2020-05-20,Uttar Pradesh,Varanasi,124,53,67,4
2020-05-20,Uttarakhand,Almora,3,2,1,0
2020-05-20,Uttarakhand,Bageshwar,2,2,0,0
2020-05-20,Uttarakhand,Chamoli,1,1,0,0
2020-05-20,Uttarakhand,Champawat,0,0,0,0
2020-05-20,Uttarakhand,Dehradun,47,17,29,1
2020-05-20,Uttarakhand,Haridwar,8,1,7,0
2020-05-20,Uttarakhand,Nainital,25,15,10,0
2020-05-20,Uttarakhand,Pauri Garhwal,4,3,1,0
2020-05-20,Uttarakhand,Pithoragarh,0,0,0,0
2020-05-20,Uttarakhand,Rudraprayag,0,0,0,0
2020-05-20,Uttarakhand,Tehri Garhwal,6,6,0,0
2020-05-20,Uttarakhand,Udham Singh Nagar,27,22,5,0
2020-05-20,Uttarakhand,Uttarkashi,3,3,0,0
2020-05-20,West Bengal,Birbhum,16,10,6,0
2020-05-20,West Bengal,Dakshin Dinajpur,3,3,0,0
2020-05-20,West Bengal,Darjeeling,10,4,5,1
2020-05-20,West Bengal,Hooghly,154,39,109,6
2020-05-20,West Bengal,Howrah,649,426,190,33
2020-05-20,West Bengal,Jalpaiguri,4,0,4,0
2020-05-20,West Bengal,Jhargram,3,3,0,0
2020-05-20,West Bengal,Kalimpong,7,0,6,1
2020-05-20,West Bengal,Kolkata,1502,795,538,169
2020-05-20,West Bengal,Malda,46,36,10,0
2020-05-20,West Bengal,Murshidabad,12,7,4,1
2020-05-20,West Bengal,Nadia,17,9,8,0
2020-05-20,West Bengal,North 24 Parganas,420,234,153,33
2020-05-20,West Bengal,Paschim Bardhaman,19,7,10,2
2020-05-20,West Bengal,Paschim Medinipur,21,2,19,0
2020-05-20,West Bengal,Purba Bardhaman,20,15,5,0
2020-05-20,West Bengal,Purba Medinipur,51,21,29,1
2020-05-20,West Bengal,South 24 Parganas,108,66,37,5
2020-05-20,West Bengal,Uttar Dinajpur,16,16,0,0
2020-05-21,Andaman and Nicobar Islands,South Andaman,33,0,33,0
2020-05-21,Andhra Pradesh,Anantapur,136,40,92,4
2020-05-21,Andhra Pradesh,Chittoor,208,110,97,1
2020-05-21,Andhra Pradesh,East Godavari,59,16,43,0
2020-05-21,Andhra Pradesh,Guntur,426,90,328,8
2020-05-21,Andhra Pradesh,Krishna,396,101,280,15
2020-05-21,Andhra Pradesh,Kurnool,638,170,447,21
2020-05-21,Andhra Pradesh,Prakasam,67,4,63,0
2020-05-21,Andhra Pradesh,S.P.S. Nellore,182,75,103,4
2020-05-21,Andhra Pradesh,Srikakulam,16,11,5,0
2020-05-21,Andhra Pradesh,Visakhapatnam,81,33,47,1
2020-05-21,Andhra Pradesh,Vizianagaram,16,12,4,0
2020-05-21,Andhra Pradesh,West Godavari,75,21,54,0
2020-05-21,Andhra Pradesh,Y.S.R. Kadapa,107,31,76,0
2020-05-21,Arunachal Pradesh,Lohit,1,0,1,0
2020-05-21,Assam,Biswanath,2,2,0,0
2020-05-21,Assam,Bongaigaon,5,0,5,0
2020-05-21,Assam,Cachar,14,4,10,0
2020-05-21,Assam,Darrang,1,1,0,0
2020-05-21,Assam,Dhubri,7,2,5,0
2020-05-21,Assam,Dibrugarh,1,1,0,0
2020-05-21,Assam,Goalpara,6,2,4,0
2020-05-21,Assam,Golaghat,15,6,9,0
2020-05-21,Assam,Hailakandi,1,0,0,1
2020-05-21,Assam,Hojai,10,10,0,0
2020-05-21,Assam,Jorhat,7,5,2,0
2020-05-21,Assam,Kamrup,10,9,1,0
2020-05-21,Assam,Kamrup Metropolitan,81,74,4,3
2020-05-21,Assam,Karimganj,5,3,2,0
2020-05-21,Assam,Kokrajhar,6,6,0,0
2020-05-21,Assam,Lakhimpur,3,2,1,0
2020-05-21,Assam,Morigaon,6,0,6,0
2020-05-21,Assam,Nagaon,4,4,0,0
2020-05-21,Assam,Nalbari,6,2,4,0
2020-05-21,Assam,Sivasagar,3,3,0,0
2020-05-21,Assam,Sonitpur,8,8,0,0
2020-05-21,Assam,South Salmara Mankachar,1,0,1,0
2020-05-21,Assam,Udalguri,1,1,0,0
2020-05-21,Assam,West Karbi Anglong,1,1,0,0
2020-05-21,Bihar,Araria,4,3,1,0
2020-05-21,Bihar,Arwal,17,13,4,0
2020-05-21,Bihar,Aurangabad,26,14,12,0
2020-05-21,Bihar,Banka,52,51,1,0
2020-05-21,Bihar,Begusarai,90,70,20,0
2020-05-21,Bihar,Bhagalpur,59,47,12,0
2020-05-21,Bihar,Bhojpur,38,20,18,0
2020-05-21,Bihar,Buxar,75,19,56,0
2020-05-21,Bihar,Darbhanga,22,17,5,0
2020-05-21,Bihar,East Champaran,30,20,9,1
2020-05-21,Bihar,Gaya,18,12,6,0
2020-05-21,Bihar,Gopalganj,81,63,18,0
2020-05-21,Bihar,Jamui,15,15,0,0
2020-05-21,Bihar,Jehanabad,108,103,5,0
2020-05-21,Bihar,Kaimur,44,12,32,0
2020-05-21,Bihar,Katihar,54,46,8,0
2020-05-21,Bihar,Khagaria,91,82,8,1
2020-05-21,Bihar,Kishanganj,14,7,7,0
2020-05-21,Bihar,Lakhisarai,23,18,5,0
2020-05-21,Bihar,Madhepura,20,18,2,0
2020-05-21,Bihar,Madhubani,81,68,13,0
2020-05-21,Bihar,Munger,136,43,92,1
2020-05-21,Bihar,Muzaffarpur,30,24,6,0
2020-05-21,Bihar,Nalanda,78,30,48,0
2020-05-21,Bihar,Nawada,41,37,4,0
2020-05-21,Bihar,Patna,168,120,46,2
2020-05-21,Bihar,Purnia,38,36,2,0
2020-05-21,Bihar,Rohtas,109,49,59,1
2020-05-21,Bihar,Saharsa,22,22,0,0
2020-05-21,Bihar,Samastipur,41,38,3,0
2020-05-21,Bihar,Saran,14,6,8,0
2020-05-21,Bihar,Sheikhpura,37,37,0,0
2020-05-21,Bihar,Sheohar,5,2,3,0
2020-05-21,Bihar,Sitamarhi,9,4,4,1
2020-05-21,Bihar,Siwan,45,13,32,0
2020-05-21,Bihar,Supaul,29,29,0,0
2020-05-21,Bihar,Vaishali,19,15,2,2
2020-05-21,Bihar,West Champaran,27,16,11,0
2020-05-21,Chandigarh,Chandigarh,218,37,178,3
2020-05-21,Chhattisgarh,Balod,14,14,0,0
2020-05-21,Chhattisgarh,Baloda Bazar,8,8,0,0
2020-05-21,Chhattisgarh,Balrampur,0,0,0,0
2020-05-21,Chhattisgarh,Bametara,0,0,0,0
2020-05-21,Chhattisgarh,Bastar,0,0,0,0
2020-05-21,Chhattisgarh,Bijapur,0,0,0,0
2020-05-21,Chhattisgarh,Bilaspur,8,7,1,0
2020-05-21,Chhattisgarh,Dakshin Bastar Dantewada,0,0,0,0
2020-05-21,Chhattisgarh,Dhamtari,0,0,0,0
2020-05-21,Chhattisgarh,Durg,10,0,10,0
2020-05-21,Chhattisgarh,Gariaband,1,1,0,0
2020-05-21,Chhattisgarh,Janjgir Champa,14,14,0,0
2020-05-21,Chhattisgarh,Jashpur,0,0,0,0
2020-05-21,Chhattisgarh,Kabeerdham,8,2,6,0
2020-05-21,Chhattisgarh,Kondagaon,0,0,0,0
2020-05-21,Chhattisgarh,Korba,29,1,28,0
2020-05-21,Chhattisgarh,Koriya,1,1,0,0
2020-05-21,Chhattisgarh,Mahasamund,0,0,0,0
2020-05-21,Chhattisgarh,Mungeli,1,1,0,0
2020-05-21,Chhattisgarh,Narayanpur,0,0,0,0
2020-05-21,Chhattisgarh,Raigarh,5,5,0,0
2020-05-21,Chhattisgarh,Raipur,8,1,7,0
2020-05-21,Chhattisgarh,Rajnandgaon,10,9,1,0
2020-05-21,Chhattisgarh,Sukma,0,0,0,0
2020-05-21,Chhattisgarh,Surajpur,7,1,6,0
2020-05-21,Chhattisgarh,Surguja,3,3,0,0
2020-05-21,Chhattisgarh,Uttar Bastar Kanker,1,1,0,0
2020-05-21,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,0,1,0
2020-05-21,Goa,North Goa,6,0,6,0
2020-05-21,Goa,South Goa,46,45,1,0
2020-05-21,Gujarat,Ahmedabad,9449,5500,3330,619
2020-05-21,Gujarat,Amreli,2,2,0,0
2020-05-21,Gujarat,Anand,85,1,75,9
2020-05-21,Gujarat,Aravalli,93,15,75,3
2020-05-21,Gujarat,Banaskantha,99,17,78,4
2020-05-21,Gujarat,Bharuch,37,8,26,3
2020-05-21,Gujarat,Bhavnagar,114,22,84,8
2020-05-21,Gujarat,Botad,56,1,54,1
2020-05-21,Gujarat,Chhota Udaipur,22,8,14,0
2020-05-21,Gujarat,Dahod,32,14,18,0
2020-05-21,Gujarat,Dang,2,0,2,0
2020-05-21,Gujarat,Devbhumi Dwarka,12,8,4,0
2020-05-21,Gujarat,Gandhinagar,198,100,90,8
2020-05-21,Gujarat,Gir Somnath,34,31,3,0
2020-05-21,Gujarat,Jamnagar,46,19,25,2
2020-05-21,Gujarat,Junagadh,15,12,3,0
2020-05-21,Gujarat,Kheda,54,26,26,2
2020-05-21,Gujarat,Kutch,61,54,6,1
2020-05-21,Gujarat,Mahisagar,77,38,38,1
2020-05-21,Gujarat,Mehsana,93,38,51,4
2020-05-21,Gujarat,Morbi,2,0,2,0
2020-05-21,Gujarat,Narmada,15,2,13,0
2020-05-21,Gujarat,Navsari,14,6,8,0
2020-05-21,Gujarat,Panchmahal,72,8,58,6
2020-05-21,Gujarat,Patan,69,40,25,4
2020-05-21,Gujarat,Porbandar,5,2,3,0
2020-05-21,Gujarat,Rajkot,82,25,55,2
2020-05-21,Gujarat,Sabarkantha,52,29,20,3
2020-05-21,Gujarat,Surat,1227,347,823,57
2020-05-21,Gujarat,Surendranagar,16,13,3,0
2020-05-21,Gujarat,Tapi,3,1,2,0
2020-05-21,Gujarat,Vadodara,750,245,470,35
2020-05-21,Gujarat,Valsad,17,12,4,1
2020-05-21,Himachal Pradesh,Bilaspur,7,5,2,0
2020-05-21,Himachal Pradesh,Chamba,13,2,11,0
2020-05-21,Himachal Pradesh,Hamirpur,46,41,4,1
2020-05-21,Himachal Pradesh,Kangra,41,28,12,1
2020-05-21,Himachal Pradesh,Kullu,1,1,0,0
2020-05-21,Himachal Pradesh,Mandi,6,4,1,1
2020-05-21,Himachal Pradesh,Shimla,1,0,1,0
2020-05-21,Himachal Pradesh,Sirmaur,4,2,2,0
2020-05-21,Himachal Pradesh,Solan,14,8,5,1
2020-05-21,Himachal Pradesh,Una,19,2,17,0
2020-05-21,Haryana,Ambala,42,0,40,2
2020-05-21,Haryana,Bhiwani,6,2,4,0
2020-05-21,Haryana,Charkhi Dadri,6,5,1,0
2020-05-21,Haryana,Faridabad,181,85,90,6
2020-05-21,Haryana,Fatehabad,8,5,3,0
2020-05-21,Haryana,Gurugram,239,108,131,0
2020-05-21,Haryana,Hisar,9,6,3,0
2020-05-21,Haryana,Jhajjar,91,7,84,0
2020-05-21,Haryana,Jind,23,8,15,0
2020-05-21,Haryana,Kaithal,5,2,3,0
2020-05-21,Haryana,Karnal,21,9,11,1
2020-05-21,Haryana,Kurukshetra,9,6,3,0
2020-05-21,Haryana,Mahendragarh,11,7,4,0
2020-05-21,Haryana,Nuh,65,5,60,0
2020-05-21,Haryana,Palwal,40,4,36,0
2020-05-21,Haryana,Panchkula,25,1,24,0
2020-05-21,Haryana,Panipat,46,12,31,3
2020-05-21,Haryana,Rewari,9,9,0,0
2020-05-21,Haryana,Rohtak,14,6,7,1
2020-05-21,Haryana,Sirsa,8,0,8,0
2020-05-21,Haryana,Sonipat,150,48,101,1
2020-05-21,Haryana,Yamunanagar,8,0,8,0
2020-05-21,Jharkhand,Bokaro,10,0,9,1
2020-05-21,Jharkhand,Chatra,1,1,0,0
2020-05-21,Jharkhand,Deoghar,5,1,4,0
2020-05-21,Jharkhand,Dhanbad,7,5,2,0
2020-05-21,Jharkhand,Dumka,2,0,2,0
2020-05-21,Jharkhand,East Singhbhum,16,16,0,0
2020-05-21,Jharkhand,Garhwa,47,44,3,0
2020-05-21,Jharkhand,Giridih,16,15,1,0
2020-05-21,Jharkhand,Godda,1,0,1,0
2020-05-21,Jharkhand,Gumla,3,3,0,0
2020-05-21,Jharkhand,Hazaribagh,33,30,3,0
2020-05-21,Jharkhand,Jamtara,2,0,2,0
2020-05-21,Jharkhand,Koderma,16,15,1,0
2020-05-21,Jharkhand,Latehar,4,4,0,0
2020-05-21,Jharkhand,Lohardaga,2,2,0,0
2020-05-21,Jharkhand,Palamu,15,0,15,0
2020-05-21,Jharkhand,Ramgarh,3,3,0,0
2020-05-21,Jharkhand,Ranchi,112,19,91,2
2020-05-21,Jharkhand,Seraikela-Kharsawan,4,4,0,0
2020-05-21,Jharkhand,Simdega,3,1,2,0
2020-05-21,Jharkhand,West Singhbhum,1,1,0,0
2020-05-21,Jammu and Kashmir,Anantnag,264,171,89,4
2020-05-21,Jammu and Kashmir,Bandipora,138,9,128,1
2020-05-21,Jammu and Kashmir,Baramulla,129,34,91,4
2020-05-21,Jammu and Kashmir,Budgam,63,31,30,2
2020-05-21,Jammu and Kashmir,Doda,1,1,0,0
2020-05-21,Jammu and Kashmir,Ganderbal,27,12,15,0
2020-05-21,Jammu and Kashmir,Jammu,68,36,31,1
2020-05-21,Jammu and Kashmir,Kathua,40,36,4,0
2020-05-21,Jammu and Kashmir,Kishtwar,6,5,1,0
2020-05-21,Jammu and Kashmir,Kulgam,192,181,10,1
2020-05-21,Jammu and Kashmir,Kupwara,125,77,48,0
2020-05-21,Jammu and Kashmir,Pulwama,19,10,9,0
2020-05-21,Jammu and Kashmir,Poonch,4,4,0,0
2020-05-21,Jammu and Kashmir,Rajouri,8,4,4,0
2020-05-21,Jammu and Kashmir,Ramban,30,29,1,0
2020-05-21,Jammu and Kashmir,Reasi,4,3,1,0
2020-05-21,Jammu and Kashmir,Samba,16,10,6,0
2020-05-21,Jammu and Kashmir,Shopian,109,11,98,0
2020-05-21,Jammu and Kashmir,Srinagar,173,70,97,6
2020-05-21,Jammu and Kashmir,Udhampur,33,11,21,1
2020-05-21,Karnataka,Bagalkote,76,30,45,1
2020-05-21,Karnataka,Ballari,30,16,13,1
2020-05-21,Karnataka,Belagavi,125,68,56,1
2020-05-21,Karnataka,Bengaluru Rural,6,0,6,0
2020-05-21,Karnataka,Bengaluru Urban,258,125,124,9
2020-05-21,Karnataka,Bidar,67,44,21,2
2020-05-21,Karnataka,Chikkaballapur,26,6,18,2
2020-05-21,Karnataka,Chikkamagaluru,5,5,0,0
2020-05-21,Karnataka,Chitradurga,10,9,1,0
2020-05-21,Karnataka,Dakshina Kannada,55,36,14,5
2020-05-21,Karnataka,Davanagere,113,95,14,4
2020-05-21,Karnataka,Dharwad,31,22,9,0
2020-05-21,Karnataka,Gadag,20,15,4,1
2020-05-21,Karnataka,Hassan,67,67,0,0
2020-05-21,Karnataka,Haveri,3,3,0,0
2020-05-21,Karnataka,Kalaburagi,135,73,55,7
2020-05-21,Karnataka,Kodagu,2,1,1,0
2020-05-21,Karnataka,Kolar,11,11,0,0
2020-05-21,Karnataka,Koppal,3,3,0,0
2020-05-21,Karnataka,Mandya,201,176,25,0
2020-05-21,Karnataka,Mysuru,90,2,88,0
2020-05-21,Karnataka,Raichur,16,16,0,0
2020-05-21,Karnataka,Shivamogga,32,32,0,0
2020-05-21,Karnataka,Tumakuru,16,9,5,2
2020-05-21,Karnataka,Udupi,47,43,3,1
2020-05-21,Karnataka,Uttara Kannada,65,53,12,0
2020-05-21,Karnataka,Vijayapura,61,20,37,4
2020-05-21,Karnataka,Yadgir,12,12,0,0
2020-05-21,Kerala,Alappuzha,13,8,5,0
2020-05-21,Kerala,Ernakulam,29,5,23,1
2020-05-21,Kerala,Idukki,26,2,24,0
2020-05-21,Kerala,Kannur,136,19,116,1
2020-05-21,Kerala,Kasaragod,199,19,180,0
2020-05-21,Kerala,Kollam,30,10,20,0
2020-05-21,Kerala,Kottayam,27,6,21,0
2020-05-21,Kerala,Kozhikode,36,11,25,0
2020-05-21,Kerala,Malappuram,62,36,25,1
2020-05-21,Kerala,Palakkad,34,21,13,0
2020-05-21,Kerala,Pathanamthitta,24,7,17,0
2020-05-21,Kerala,Thiruvananthapuram,24,7,16,1
2020-05-21,Kerala,Thrissur,30,15,15,0
2020-05-21,Kerala,Wayanad,21,11,10,0
2020-05-21,Ladakh,Kargil,9,0,9,0
2020-05-21,Ladakh,Leh,35,1,34,0
2020-05-21,Maharashtra,Ahmednagar,66,18,43,5
2020-05-21,Maharashtra,Akola,344,204,123,17
2020-05-21,Maharashtra,Amravati,140,58,68,14
2020-05-21,Maharashtra,Aurangabad,1126,651,436,39
2020-05-21,Maharashtra,Beed,13,12,1,0
2020-05-21,Maharashtra,Bhandara,9,8,1,0
2020-05-21,Maharashtra,Buldhana,38,11,24,3
2020-05-21,Maharashtra,Chandrapur,15,11,4,0
2020-05-21,Maharashtra,Dhule,95,34,52,9
2020-05-21,Maharashtra,Gadchiroli,7,7,0,0
2020-05-21,Maharashtra,Gondia,3,2,1,0
2020-05-21,Maharashtra,Hingoli,110,23,87,0
2020-05-21,Maharashtra,Jalgaon,331,163,135,33
2020-05-21,Maharashtra,Jalna,43,35,8,0
2020-05-21,Maharashtra,Kolhapur,161,149,11,1
2020-05-21,Maharashtra,Latur,54,24,28,2
2020-05-21,Maharashtra,Mumbai,25500,18849,5769,882
2020-05-21,Maharashtra,Nagpur,437,157,274,6
2020-05-21,Maharashtra,Nanded,92,51,37,4
2020-05-21,Maharashtra,Nandurbar,26,4,20,2
2020-05-21,Maharashtra,Nashik,907,221,641,45
2020-05-21,Maharashtra,Osmanabad,19,15,4,0
2020-05-21,Maharashtra,Palghar,527,293,220,14
2020-05-21,Maharashtra,Parbhani,18,16,1,1
2020-05-21,Maharashtra,Pune,4665,2491,1940,234
2020-05-21,Maharashtra,Raigad,556,346,194,16
2020-05-21,Maharashtra,Ratnagiri,123,88,32,3
2020-05-21,Maharashtra,Sangli,63,26,36,1
2020-05-21,Maharashtra,Satara,184,78,104,2
2020-05-21,Maharashtra,Sindhudurg,10,5,5,0
2020-05-21,Maharashtra,Solapur,522,331,163,28
2020-05-21,Maharashtra,Thane,5268,4015,1172,81
2020-05-21,Maharashtra,Wardha,3,2,0,1
2020-05-21,Maharashtra,Washim,8,7,1,0
2020-05-21,Maharashtra,Yavatmal,111,20,91,0
2020-05-21,Meghalaya,East Khasi Hills,13,0,12,1
2020-05-21,Meghalaya,West Garo Hills,1,1,0,0
2020-05-21,Manipur,Churachandpur,16,16,0,0
2020-05-21,Manipur,Imphal East,3,2,1,0
2020-05-21,Manipur,Imphal West,6,5,1,0
2020-05-21,Madhya Pradesh,Agar Malwa,13,0,12,1
2020-05-21,Madhya Pradesh,Alirajpur,3,0,3,0
2020-05-21,Madhya Pradesh,Anuppur,3,0,3,0
2020-05-21,Madhya Pradesh,Ashoknagar,6,4,1,1
2020-05-21,Madhya Pradesh,Balaghat,1,1,0,0
2020-05-21,Madhya Pradesh,Barwani,39,13,26,0
2020-05-21,Madhya Pradesh,Betul,9,8,1,0
2020-05-21,Madhya Pradesh,Bhind,42,42,0,0
2020-05-21,Madhya Pradesh,Bhopal,1115,385,690,40
2020-05-21,Madhya Pradesh,Burhanpur,206,162,33,11
2020-05-21,Madhya Pradesh,Chhatarpur,2,2,0,0
2020-05-21,Madhya Pradesh,Chhindwara,5,0,4,1
2020-05-21,Madhya Pradesh,Damoh,6,6,0,0
2020-05-21,Madhya Pradesh,Datia,4,4,0,0
2020-05-21,Madhya Pradesh,Dewas,69,24,37,8
2020-05-21,Madhya Pradesh,Dhar,107,25,80,2
2020-05-21,Madhya Pradesh,Dindori,4,3,1,0
2020-05-21,Madhya Pradesh,Guna,1,1,0,0
2020-05-21,Madhya Pradesh,Gwalior,83,55,27,1
2020-05-21,Madhya Pradesh,Harda,3,0,3,0
2020-05-21,Madhya Pradesh,Hoshangabad,37,1,33,3
2020-05-21,Madhya Pradesh,Indore,2774,1454,1213,107
2020-05-21,Madhya Pradesh,Jabalpur,192,69,114,9
2020-05-21,Madhya Pradesh,Jhabua,11,9,1,1
2020-05-21,Madhya Pradesh,Khandwa,208,117,81,10
2020-05-21,Madhya Pradesh,Khargone,114,19,87,8
2020-05-21,Madhya Pradesh,Mandla,1,1,0,0
2020-05-21,Madhya Pradesh,Mandsaur,82,38,38,6
2020-05-21,Madhya Pradesh,Morena,58,33,25,0
2020-05-21,Madhya Pradesh,Neemuch,58,47,9,2
2020-05-21,Madhya Pradesh,Panna,3,2,1,0
2020-05-21,Madhya Pradesh,Raisen,67,3,61,3
2020-05-21,Madhya Pradesh,Rajgarh,2,2,0,0
2020-05-21,Madhya Pradesh,Ratlam,29,3,26,0
2020-05-21,Madhya Pradesh,Rewa,22,20,1,1
2020-05-21,Madhya Pradesh,Sagar,51,44,5,2
2020-05-21,Madhya Pradesh,Satna,10,7,2,1
2020-05-21,Madhya Pradesh,Sehore,5,4,0,1
2020-05-21,Madhya Pradesh,Seoni,1,1,0,0
2020-05-21,Madhya Pradesh,Shahdol,4,1,3,0
2020-05-21,Madhya Pradesh,Shajapur,9,1,7,1
2020-05-21,Madhya Pradesh,Sheopur,5,1,4,0
2020-05-21,Madhya Pradesh,Shivpuri,4,1,3,0
2020-05-21,Madhya Pradesh,Sidhi,8,8,0,0
